timestamp,FR_Hip,FR_Thigh,FR_Calf,FL_Hip,FL_Thigh,FL_Calf,BR_Hip,BR_Thigh,BR_Calf,BL_Hip,BL_Thigh,BL_Calf
1782329226.303,90.00,44.33,115.39,93.00,130.67,64.98,97.00,47.72,115.62,97.00,122.62,65.41,-0.19,-0.16,-0.20,-0.17
1782329226.415,90.00,44.34,115.38,93.00,130.70,64.96,97.00,47.75,115.60,97.00,122.63,65.40,-0.19,-0.16,-0.20,-0.17
1782329226.528,90.00,44.36,115.37,93.00,130.73,64.94,97.00,47.78,115.57,97.00,122.65,65.39,-0.19,-0.16,-0.20,-0.17
1782329226.640,90.00,44.37,115.36,93.00,130.75,64.92,97.00,47.82,115.55,97.00,122.66,65.38,-0.19,-0.16,-0.20,-0.17
1782329226.753,90.00,44.38,115.35,93.00,130.78,64.90,97.00,47.85,115.52,97.00,122.67,65.37,-0.19,-0.16,-0.20,-0.17
1782329226.864,90.00,44.40,115.34,93.00,130.80,64.88,97.00,47.88,115.50,97.00,122.69,65.36,-0.19,-0.16,-0.20,-0.17
1782329226.976,90.00,44.41,115.33,93.00,130.83,64.86,97.00,47.91,115.47,97.00,122.70,65.35,-0.19,-0.16,-0.20,-0.17
1782329227.089,90.00,44.42,115.32,93.00,130.86,64.84,97.00,47.94,115.45,97.00,122.71,65.34,-0.19,-0.16,-0.20,-0.17
1782329227.203,90.00,44.44,115.30,93.00,130.88,64.81,97.00,47.97,115.42,97.00,122.72,65.33,-0.19,-0.16,-0.20,-0.17
1782329227.314,90.00,44.45,115.29,93.00,130.91,64.79,97.00,48.00,115.39,97.00,122.74,65.32,-0.19,-0.16,-0.20,-0.17
1782329227.427,90.00,44.46,115.28,93.00,130.94,64.77,97.00,48.03,115.37,97.00,122.75,65.31,-0.19,-0.16,-0.20,-0.17
1782329227.541,90.00,44.48,115.27,93.00,130.96,64.75,97.00,48.06,115.34,97.00,122.76,65.30,-0.19,-0.16,-0.20,-0.17
1782329227.654,90.00,44.49,115.26,93.00,130.99,64.73,97.00,48.10,115.32,97.00,122.78,65.28,-0.19,-0.16,-0.20,-0.17
1782329227.767,90.00,58.69,117.29,93.00,136.31,95.59,97.00,31.69,93.41,97.00,109.02,61.84,-0.21,-0.19,-0.19,-0.19
1782329227.880,90.00,57.35,117.30,93.00,140.21,92.96,97.00,27.79,96.04,97.00,109.15,63.16,-0.21,-0.18,-0.18,-0.20
1782329227.993,90.00,56.55,115.79,93.00,143.31,89.94,97.00,24.69,99.06,97.00,110.71,64.04,-0.21,-0.17,-0.17,-0.19
1782329228.105,90.00,55.36,113.82,93.00,145.45,86.52,97.00,22.55,102.48,97.00,112.72,65.46,-0.21,-0.16,-0.16,-0.19
1782329228.219,90.00,53.14,112.07,93.00,146.49,82.71,97.00,21.51,106.29,97.00,114.41,67.96,-0.21,-0.16,-0.16,-0.19
1782329228.332,90.00,51.64,109.15,93.00,146.33,78.54,97.00,21.67,110.46,97.00,117.17,70.16,-0.21,-0.15,-0.15,-0.19
1782329228.446,90.00,49.32,106.52,93.00,144.96,74.17,97.00,23.04,114.83,97.00,119.35,73.25,-0.21,-0.15,-0.15,-0.19
1782329228.559,90.00,46.95,103.72,93.00,142.48,69.82,97.00,25.52,119.18,97.00,121.43,76.60,-0.21,-0.15,-0.15,-0.19
1782329228.669,90.00,45.02,100.59,93.00,139.12,65.84,97.00,28.88,123.16,97.00,123.65,79.85,-0.21,-0.15,-0.15,-0.19
1782329228.786,90.00,43.48,97.39,93.00,135.16,62.56,97.00,32.84,126.44,97.00,125.80,82.97,-0.21,-0.15,-0.15,-0.19
1782329228.897,90.00,41.53,94.76,93.00,130.91,60.30,97.00,37.09,128.70,97.00,127.06,86.23,-0.21,-0.16,-0.16,-0.19
1782329229.009,90.00,40.12,92.27,93.00,126.62,59.23,97.00,41.38,129.77,97.00,128.22,89.02,-0.21,-0.16,-0.16,-0.19
1782329229.120,90.00,39.71,89.86,93.00,122.45,59.41,97.00,45.55,129.59,97.00,129.71,91.04,-0.21,-0.17,-0.17,-0.19
1782329229.231,90.00,39.11,88.25,93.00,118.48,60.77,97.00,49.52,128.23,97.00,130.44,92.70,-0.21,-0.18,-0.18,-0.19
1782329229.344,90.00,39.03,87.15,93.00,114.75,63.16,97.00,53.25,125.84,97.00,131.10,93.60,-0.21,-0.19,-0.19,-0.19
1782329229.456,90.00,34.85,88.78,93.00,117.46,59.65,97.00,63.51,116.00,97.00,128.15,95.22,-0.20,-0.18,-0.22,-0.20
1782329229.567,90.00,30.48,91.14,93.00,118.41,59.31,97.00,64.11,114.91,97.00,132.52,92.86,-0.19,-0.18,-0.22,-0.19
1782329229.679,90.00,26.79,93.88,93.00,119.11,60.52,97.00,62.95,114.50,97.00,136.21,90.12,-0.18,-0.18,-0.22,-0.18
1782329229.790,90.00,23.95,97.01,93.00,119.30,63.34,97.00,59.96,114.86,97.00,139.05,86.99,-0.17,-0.18,-0.22,-0.17
1782329229.903,90.00,22.12,100.55,93.00,121.88,64.67,97.00,59.29,112.40,97.00,140.88,83.45,-0.16,-0.18,-0.22,-0.16
1782329230.015,90.00,21.43,104.48,93.00,124.09,67.18,97.00,57.44,110.35,97.00,141.57,79.52,-0.15,-0.18,-0.22,-0.15
1782329230.125,90.00,21.95,108.72,93.00,126.74,69.94,97.00,55.73,107.71,97.00,141.05,75.28,-0.15,-0.18,-0.22,-0.15
1782329230.237,90.00,23.66,113.12,93.00,129.47,73.03,97.00,54.00,104.81,97.00,139.34,70.88,-0.15,-0.18,-0.22,-0.15
1782329230.348,90.00,26.42,117.39,93.00,131.76,76.59,97.00,51.84,102.09,97.00,136.58,66.61,-0.15,-0.18,-0.22,-0.15
1782329230.460,90.00,29.99,121.21,93.00,133.47,80.39,97.00,49.35,99.59,97.00,133.01,62.79,-0.15,-0.18,-0.22,-0.15
1782329230.571,90.00,34.06,124.22,93.00,135.92,83.52,97.00,48.33,96.35,97.00,128.94,59.78,-0.15,-0.18,-0.22,-0.15
1782329230.683,90.00,38.35,126.14,93.00,137.42,86.72,97.00,46.80,93.78,97.00,124.65,57.86,-0.16,-0.18,-0.22,-0.16
1782329230.795,90.00,42.62,126.84,93.00,139.10,89.30,97.00,46.18,91.18,97.00,120.38,57.16,-0.16,-0.18,-0.22,-0.16
1782329230.909,90.00,46.74,126.31,93.00,140.11,91.48,97.00,45.45,89.25,97.00,116.26,57.69,-0.17,-0.18,-0.22,-0.17
1782329231.020,90.00,50.63,124.63,93.00,140.82,93.01,97.00,45.02,87.85,97.00,112.37,59.37,-0.18,-0.18,-0.22,-0.18
1782329231.132,90.00,54.30,121.97,93.00,141.20,93.83,97.00,44.82,87.08,97.00,108.70,62.03,-0.19,-0.18,-0.22,-0.19
1782329231.243,90.00,59.12,117.12,93.00,134.49,96.57,97.00,33.51,92.43,97.00,109.14,61.43,-0.21,-0.20,-0.20,-0.19
1782329231.354,90.00,58.26,117.07,93.00,138.68,94.10,97.00,29.32,94.90,97.00,109.29,62.28,-0.21,-0.19,-0.19,-0.19
1782329231.466,90.00,57.56,115.88,93.00,142.13,91.25,97.00,25.87,97.75,97.00,110.56,63.05,-0.21,-0.18,-0.18,-0.19
1782329231.579,90.00,56.47,114.17,93.00,144.69,88.00,97.00,23.31,101.00,97.00,112.33,64.32,-0.21,-0.17,-0.17,-0.19
1782329231.692,90.00,54.38,112.60,93.00,146.20,84.34,97.00,21.80,104.66,97.00,113.93,66.64,-0.21,-0.16,-0.16,-0.19
1782329231.804,90.00,52.35,110.34,93.00,146.55,80.31,97.00,21.45,108.69,97.00,116.07,69.13,-0.21,-0.15,-0.15,-0.19
1782329231.915,90.00,50.28,107.65,93.00,145.67,76.00,97.00,22.33,113.00,97.00,118.44,71.93,-0.21,-0.15,-0.15,-0.19
1782329232.026,90.00,48.11,104.77,93.00,143.64,71.61,97.00,24.36,117.39,97.00,120.75,75.07,-0.21,-0.15,-0.15,-0.19
1782329232.138,90.00,46.08,101.71,93.00,140.61,67.43,97.00,27.39,121.57,97.00,123.00,78.33,-0.21,-0.15,-0.15,-0.19
1782329232.250,90.00,44.44,98.49,93.00,136.86,63.82,97.00,31.14,125.18,97.00,125.26,81.50,-0.21,-0.15,-0.15,-0.19
1782329232.361,90.00,42.61,95.66,93.00,132.70,61.10,97.00,35.30,127.90,97.00,126.85,84.76,-0.21,-0.15,-0.15,-0.19
1782329232.472,90.00,41.80,92.65,93.00,128.40,59.52,97.00,39.60,129.48,97.00,128.82,87.40,-0.21,-0.16,-0.16,-0.19
1782329232.584,90.00,40.32,90.56,93.00,124.16,59.19,97.00,43.84,129.81,97.00,129.57,90.06,-0.21,-0.17,-0.17,-0.19
1782329232.697,90.00,40.04,88.49,93.00,120.10,60.07,97.00,47.90,128.93,97.00,130.82,91.80,-0.21,-0.18,-0.18,-0.19
1782329232.809,90.00,39.17,87.46,93.00,116.27,62.05,97.00,51.73,126.95,97.00,130.98,93.26,-0.21,-0.19,-0.19,-0.19
1782329232.922,90.00,38.98,86.88,93.00,112.68,64.96,97.00,55.32,124.04,97.00,131.24,93.85,-0.21,-0.20,-0.20,-0.19
1782329233.033,90.00,32.22,90.11,93.00,118.05,59.26,97.00,64.07,115.28,97.00,130.78,93.89,-0.19,-0.18,-0.22,-0.19
1782329233.145,90.00,28.23,92.69,93.00,118.54,60.20,97.00,63.16,115.02,97.00,134.77,91.31,-0.18,-0.18,-0.22,-0.18
1782329233.256,90.00,25.02,95.66,93.00,119.78,61.47,97.00,62.10,114.02,97.00,137.98,88.34,-0.17,-0.18,-0.22,-0.17
1782329233.368,90.00,22.75,99.03,93.00,121.85,62.97,97.00,61.13,112.17,97.00,140.25,84.97,-0.16,-0.18,-0.22,-0.16
1782329233.478,90.00,21.57,102.80,93.00,123.86,65.43,97.00,59.22,110.44,97.00,141.43,81.20,-0.16,-0.18,-0.22,-0.16
1782329233.592,90.00,21.58,106.93,93.00,126.43,68.09,97.00,57.53,108.01,97.00,141.42,77.07,-0.15,-0.18,-0.22,-0.15
1782329233.705,90.00,22.81,111.29,93.00,128.63,71.50,97.00,55.10,105.76,97.00,140.19,72.71,-0.15,-0.18,-0.22,-0.15
1782329233.819,90.00,25.16,115.65,93.00,131.02,74.97,97.00,52.97,103.07,97.00,137.84,68.35,-0.15,-0.18,-0.22,-0.15
1782329233.931,90.00,28.43,119.70,93.00,133.19,78.59,97.00,50.87,100.31,97.00,134.57,64.30,-0.15,-0.18,-0.22,-0.15
1782329234.045,90.00,32.33,123.08,93.00,135.37,82.01,97.00,49.27,97.34,97.00,130.67,60.92,-0.15,-0.18,-0.22,-0.15
1782329234.156,90.00,36.55,125.48,93.00,137.66,85.07,97.00,48.42,94.22,97.00,126.45,58.52,-0.15,-0.18,-0.22,-0.15
1782329234.270,90.00,40.85,126.70,93.00,139.81,87.73,97.00,48.12,91.26,97.00,122.15,57.30,-0.16,-0.18,-0.22,-0.16
1782329234.381,90.00,45.05,126.68,93.00,140.80,90.24,97.00,47.07,89.27,97.00,117.95,57.32,-0.17,-0.18,-0.22,-0.17
1782329234.495,90.00,49.04,125.46,93.00,141.42,92.15,97.00,46.25,87.80,97.00,113.96,58.54,-0.18,-0.18,-0.22,-0.18
1782329234.609,90.00,52.80,123.19,93.00,141.75,93.35,97.00,45.72,86.89,97.00,110.20,60.81,-0.19,-0.18,-0.22,-0.19
1782329234.722,90.00,56.33,120.04,93.00,142.15,93.68,97.00,45.89,86.39,97.00,106.67,63.96,-0.20,-0.18,-0.22,-0.20
1782329234.834,90.00,58.59,117.24,93.00,137.02,95.17,97.00,30.98,93.83,97.00,109.08,61.94,-0.21,-0.19,-0.19,-0.19
1782329234.948,90.00,58.63,115.73,93.00,140.80,92.48,97.00,27.20,96.52,97.00,110.59,62.01,-0.21,-0.18,-0.18,-0.19
1782329235.059,90.00,57.00,114.90,93.00,143.75,89.40,97.00,24.25,99.60,97.00,111.57,63.70,-0.21,-0.17,-0.17,-0.19
1782329235.171,90.00,55.83,112.83,93.00,145.71,85.91,97.00,22.29,103.09,97.00,113.70,65.17,-0.21,-0.16,-0.16,-0.19
1782329235.285,90.00,54.13,110.56,93.00,146.55,82.03,97.00,21.45,106.97,97.00,115.95,67.35,-0.21,-0.15,-0.15,-0.19
1782329235.397,90.00,52.07,108.08,93.00,146.18,77.82,97.00,21.82,111.18,97.00,118.26,70.07,-0.21,-0.15,-0.15,-0.19
1782329235.509,90.00,49.97,105.28,93.00,144.62,73.43,97.00,23.38,115.57,97.00,120.65,73.12,-0.21,-0.15,-0.15,-0.19
1782329235.622,90.00,47.50,102.59,93.00,141.97,69.12,97.00,26.03,119.88,97.00,122.61,76.61,-0.21,-0.15,-0.15,-0.19
1782329235.734,90.00,45.78,99.39,93.00,138.49,65.23,97.00,29.51,123.77,97.00,124.97,79.82,-0.21,-0.15,-0.15,-0.19
1782329235.848,90.00,44.14,96.33,93.00,134.46,62.10,97.00,33.54,126.90,97.00,126.96,83.03,-0.21,-0.15,-0.15,-0.19
1782329235.960,90.00,42.69,93.53,93.00,130.19,60.03,97.00,37.81,128.97,97.00,128.57,86.07,-0.21,-0.16,-0.16,-0.19
1782329236.075,90.00,41.67,90.96,93.00,125.91,59.17,97.00,42.09,129.83,97.00,130.00,88.69,-0.21,-0.16,-0.16,-0.19
1782329236.187,90.00,40.76,88.96,93.00,121.76,59.56,97.00,46.24,129.44,97.00,130.92,90.89,-0.21,-0.17,-0.17,-0.19
1782329236.303,90.00,40.52,87.31,93.00,117.84,61.10,97.00,50.16,127.90,97.00,131.88,92.35,-0.21,-0.18,-0.18,-0.19
1782329236.420,90.00,39.71,86.71,93.00,114.15,63.65,97.00,53.85,125.35,97.00,131.79,93.43,-0.21,-0.19,-0.19,-0.19
1782329236.531,90.00,34.07,89.15,93.00,118.42,58.58,97.00,64.92,114.70,97.00,128.93,94.85,-0.20,-0.18,-0.23,-0.20
1782329236.644,90.00,29.80,91.57,93.00,117.63,60.45,97.00,62.68,116.02,97.00,133.20,92.43,-0.19,-0.18,-0.22,-0.19
1782329236.762,90.00,26.25,94.38,93.00,119.03,61.06,97.00,62.34,114.72,97.00,136.75,89.62,-0.18,-0.18,-0.22,-0.18
1782329236.875,90.00,23.57,97.58,93.00,121.09,62.12,97.00,61.80,112.80,97.00,139.43,86.42,-0.17,-0.18,-0.22,-0.17
1782329236.986,90.00,21.92,101.18,93.00,123.60,63.77,97.00,60.93,110.49,97.00,141.08,82.82,-0.16,-0.18,-0.23,-0.16
1782329237.100,90.00,21.43,105.17,93.00,126.07,66.30,97.00,59.29,108.24,97.00,141.57,78.83,-0.15,-0.18,-0.23,-0.15
1782329237.212,90.00,22.15,109.46,93.00,128.32,69.59,97.00,56.95,106.11,97.00,140.85,74.54,-0.15,-0.18,-0.23,-0.15
1782329237.323,90.00,24.05,113.85,93.00,131.06,72.82,97.00,55.22,103.24,97.00,138.95,70.15,-0.15,-0.18,-0.23,-0.15
1782329237.437,90.00,26.97,118.08,93.00,133.28,76.51,97.00,52.98,100.63,97.00,136.03,65.92,-0.15,-0.18,-0.22,-0.15
1782329237.549,90.00,30.65,121.78,93.00,135.95,79.85,97.00,51.77,97.39,97.00,132.35,62.22,-0.15,-0.18,-0.23,-0.15
1782329237.661,90.00,34.77,124.62,93.00,137.82,83.33,97.00,50.12,94.68,97.00,128.23,59.38,-0.15,-0.18,-0.23,-0.15
1782329237.774,90.00,39.07,126.35,93.00,139.59,86.41,97.00,49.02,91.99,97.00,123.93,57.65,-0.16,-0.18,-0.23,-0.16
1782329237.885,90.00,43.32,126.84,93.00,140.96,89.07,97.00,48.16,89.68,97.00,119.68,57.16,-0.17,-0.18,-0.23,-0.17
1782329237.998,90.00,47.41,126.10,93.00,141.97,91.17,97.00,47.55,87.83,97.00,115.59,57.90,-0.18,-0.18,-0.23,-0.18
1782329238.110,90.00,51.27,124.25,93.00,142.64,92.61,97.00,47.19,86.54,97.00,111.73,59.75,-0.19,-0.18,-0.23,-0.19
1782329238.225,90.00,54.89,121.44,93.00,142.98,93.32,97.00,47.04,85.89,97.00,108.11,62.56,-0.20,-0.18,-0.23,-0.20
1782329238.336,90.00,60.05,116.12,93.00,135.24,96.18,97.00,32.76,92.82,97.00,110.00,60.58,-0.21,-0.19,-0.19,-0.19
1782329238.448,90.00,58.93,116.17,93.00,139.31,93.65,97.00,28.69,95.35,97.00,110.12,61.68,-0.21,-0.18,-0.18,-0.19
1782329238.560,90.00,58.02,115.03,93.00,142.63,90.73,97.00,25.37,98.27,97.00,111.36,62.68,-0.21,-0.17,-0.17,-0.19
1782329238.671,90.00,57.12,113.05,93.00,145.02,87.41,97.00,22.98,101.59,97.00,113.41,63.87,-0.21,-0.17,-0.17,-0.19
1782329238.783,90.00,55.53,110.98,93.00,146.34,83.69,97.00,21.66,105.31,97.00,115.55,65.87,-0.21,-0.16,-0.16,-0.19
1782329238.895,90.00,53.56,108.65,93.00,146.48,79.60,97.00,21.52,109.40,97.00,117.81,68.45,-0.21,-0.15,-0.15,-0.19
1782329239.006,90.00,51.49,105.99,93.00,145.41,75.26,97.00,22.59,113.74,97.00,120.21,71.40,-0.21,-0.15,-0.15,-0.19
1782329239.118,90.00,49.13,103.29,93.00,143.19,70.88,97.00,24.81,118.12,97.00,122.36,74.78,-0.21,-0.15,-0.15,-0.19
1782329239.230,90.00,47.17,100.25,93.00,140.02,66.77,97.00,27.98,122.23,97.00,124.64,78.10,-0.21,-0.15,-0.15,-0.19
1782329239.341,90.00,45.65,97.06,93.00,136.18,63.29,97.00,31.82,125.71,97.00,126.93,81.29,-0.21,-0.15,-0.15,-0.19
1782329239.454,90.00,44.16,94.14,93.00,131.98,60.75,97.00,36.02,128.25,97.00,128.74,84.44,-0.21,-0.15,-0.15,-0.19
1782329239.566,90.00,42.24,91.88,93.00,127.68,59.38,97.00,40.32,129.62,97.00,129.61,87.58,-0.21,-0.16,-0.16,-0.19
1782329239.679,90.00,42.02,89.25,93.00,123.46,59.25,97.00,44.54,129.75,97.00,131.39,89.69,-0.21,-0.17,-0.17,-0.19
1782329239.789,90.00,41.16,87.63,93.00,119.44,60.33,97.00,48.56,128.67,97.00,132.03,91.61,-0.21,-0.18,-0.18,-0.19
1782329239.904,90.00,40.73,86.52,93.00,115.65,62.48,97.00,52.35,126.52,97.00,132.50,92.81,-0.21,-0.19,-0.19,-0.19
1782329240.015,90.00,40.64,86.03,93.00,112.10,65.53,97.00,55.90,123.47,97.00,132.76,93.27,-0.21,-0.20,-0.20,-0.19
1782329240.127,90.00,31.50,90.52,93.00,119.07,58.24,97.00,65.49,113.91,97.00,131.50,93.48,-0.19,-0.17,-0.23,-0.19
1782329240.237,90.00,27.63,93.17,93.00,119.86,59.08,97.00,64.78,113.34,97.00,135.37,90.83,-0.18,-0.17,-0.23,-0.18
1782329240.352,90.00,24.57,96.20,93.00,121.42,60.28,97.00,63.97,112.03,97.00,138.43,87.80,-0.17,-0.17,-0.23,-0.17
1782329240.464,90.00,22.48,99.64,93.00,123.01,62.52,97.00,62.08,110.87,97.00,140.52,84.36,-0.16,-0.18,-0.23,-0.16
1782329240.576,90.00,21.49,103.47,93.00,125.52,64.74,97.00,60.76,108.62,97.00,141.51,80.53,-0.16,-0.17,-0.23,-0.16
1782329240.687,90.00,21.71,107.65,93.00,128.03,67.66,97.00,58.87,106.33,97.00,141.29,76.35,-0.15,-0.17,-0.23,-0.15
1782329240.798,90.00,23.13,112.03,93.00,130.80,70.83,97.00,57.17,103.58,97.00,139.87,71.97,-0.15,-0.17,-0.23,-0.15
1782329240.910,90.00,25.65,116.36,93.00,133.61,74.22,97.00,55.59,100.59,97.00,137.35,67.64,-0.15,-0.17,-0.23,-0.15
1782329241.022,90.00,29.05,120.33,93.00,135.86,77.94,97.00,53.59,97.88,97.00,133.95,63.67,-0.15,-0.17,-0.23,-0.15
1782329241.134,90.00,33.02,123.56,93.00,137.69,81.62,97.00,51.59,95.30,97.00,129.98,60.44,-0.15,-0.17,-0.23,-0.15
1782329241.246,90.00,37.28,125.78,93.00,139.58,84.89,97.00,50.35,92.56,97.00,125.72,58.22,-0.16,-0.17,-0.23,-0.16
1782329241.359,90.00,41.57,126.79,93.00,141.33,87.69,97.00,49.68,89.94,97.00,121.43,57.21,-0.16,-0.17,-0.23,-0.16
1782329241.469,90.00,46.51,113.61,93.00,133.79,62.57,97.00,51.56,112.50,97.00,124.62,63.81,-0.19,-0.15,-0.21,-0.17
1782329241.581,90.00,46.56,113.57,93.00,133.77,62.58,97.00,51.55,112.52,97.00,124.66,63.78,-0.19,-0.15,-0.21,-0.17
1782329241.691,90.00,46.38,113.72,93.00,133.62,62.70,97.00,51.35,112.68,97.00,124.50,63.91,-0.19,-0.15,-0.21,-0.17
1782329241.805,90.00,46.36,113.74,93.00,133.67,62.66,97.00,51.41,112.62,97.00,124.48,63.92,-0.19,-0.15,-0.21,-0.17
1782329241.917,90.00,46.41,113.70,93.00,133.72,62.62,97.00,51.48,112.57,97.00,124.53,63.89,-0.19,-0.15,-0.21,-0.17
1782329242.030,90.00,46.39,113.71,93.00,133.71,62.63,97.00,51.46,112.58,97.00,124.51,63.90,-0.19,-0.15,-0.21,-0.17
1782329242.142,90.00,46.44,113.67,93.00,133.76,62.59,97.00,51.53,112.53,97.00,124.55,63.87,-0.19,-0.15,-0.21,-0.17
1782329242.260,90.00,46.46,113.66,93.00,133.78,62.57,97.00,51.56,112.51,97.00,124.57,63.85,-0.19,-0.15,-0.21,-0.17
1782329242.372,90.00,46.43,113.67,93.00,133.83,62.53,97.00,51.63,112.45,97.00,124.55,63.87,-0.19,-0.15,-0.21,-0.17
1782329242.485,90.00,46.45,113.66,93.00,133.86,62.52,97.00,51.65,112.43,97.00,124.56,63.86,-0.19,-0.15,-0.21,-0.17
1782329242.602,90.00,46.46,113.65,93.00,133.88,62.50,97.00,51.68,112.40,97.00,124.57,63.85,-0.19,-0.15,-0.21,-0.17
1782329242.715,90.00,46.48,113.64,93.00,133.90,62.48,97.00,51.71,112.38,97.00,124.59,63.84,-0.19,-0.15,-0.21,-0.17
1782329242.829,90.00,46.49,113.63,93.00,133.92,62.46,97.00,51.74,112.36,97.00,124.60,63.83,-0.19,-0.15,-0.21,-0.17
1782329242.941,90.00,46.51,113.62,93.00,133.95,62.45,97.00,51.77,112.33,97.00,124.61,63.82,-0.19,-0.15,-0.21,-0.17
1782329243.054,90.00,46.52,113.60,93.00,133.97,62.43,97.00,51.80,112.31,97.00,124.63,63.81,-0.19,-0.15,-0.21,-0.17
1782329243.167,90.00,46.53,113.59,93.00,133.99,62.41,97.00,51.83,112.29,97.00,124.64,63.80,-0.19,-0.15,-0.21,-0.17
1782329243.281,90.00,46.55,113.58,93.00,134.01,62.40,97.00,51.86,112.26,97.00,124.65,63.79,-0.19,-0.15,-0.21,-0.17
1782329243.394,90.00,46.56,113.57,93.00,134.04,62.38,97.00,51.89,112.24,97.00,124.66,63.78,-0.19,-0.15,-0.21,-0.17
1782329243.508,90.00,46.58,113.56,93.00,134.06,62.36,97.00,51.92,112.21,97.00,124.68,63.77,-0.19,-0.15,-0.21,-0.17
1782329243.621,90.00,46.59,113.55,93.00,134.08,62.35,97.00,51.95,112.19,97.00,124.69,63.76,-0.19,-0.15,-0.21,-0.17
1782329243.734,90.00,46.61,113.53,93.00,134.10,62.33,97.00,51.98,112.17,97.00,124.70,63.75,-0.19,-0.15,-0.21,-0.17
1782329243.847,90.00,46.62,113.52,93.00,134.12,62.31,97.00,52.01,112.14,97.00,124.71,63.74,-0.19,-0.15,-0.21,-0.17
1782329243.961,90.00,46.63,113.51,93.00,134.15,62.29,97.00,52.04,112.12,97.00,124.73,63.73,-0.19,-0.15,-0.21,-0.17
1782329244.078,90.00,46.65,113.50,93.00,134.17,62.28,97.00,52.07,112.10,97.00,124.74,63.72,-0.19,-0.15,-0.21,-0.17
1782329244.192,90.00,46.63,113.52,93.00,134.22,62.24,97.00,52.14,112.04,97.00,124.72,63.73,-0.19,-0.15,-0.21,-0.17
1782329244.304,90.00,46.64,113.51,93.00,134.25,62.22,97.00,52.17,112.01,97.00,124.73,63.73,-0.19,-0.15,-0.21,-0.17
1782329244.416,90.00,46.65,113.50,93.00,134.27,62.20,97.00,52.20,111.99,97.00,124.74,63.72,-0.19,-0.15,-0.21,-0.17
1782329244.531,90.00,46.66,113.49,93.00,134.30,62.18,97.00,52.23,111.96,97.00,124.75,63.71,-0.19,-0.15,-0.21,-0.17
1782329244.643,90.00,46.68,113.48,93.00,134.32,62.16,97.00,52.26,111.94,97.00,124.76,63.70,-0.19,-0.15,-0.21,-0.17
1782329244.756,90.00,46.69,113.47,93.00,134.34,62.15,97.00,52.30,111.91,97.00,124.77,63.69,-0.19,-0.15,-0.21,-0.17
1782329244.870,90.00,46.70,113.46,93.00,134.37,62.13,97.00,52.33,111.89,97.00,124.78,63.68,-0.19,-0.15,-0.21,-0.17
1782329244.995,90.00,46.71,113.45,93.00,134.39,62.11,97.00,52.36,111.86,97.00,124.80,63.67,-0.19,-0.15,-0.21,-0.17
1782329245.108,90.00,46.73,113.44,93.00,134.42,62.09,97.00,52.40,111.83,97.00,124.81,63.66,-0.19,-0.15,-0.21,-0.17
1782329245.221,90.00,46.74,113.43,93.00,134.44,62.07,97.00,52.43,111.81,97.00,124.82,63.66,-0.19,-0.15,-0.21,-0.17
1782329245.334,90.00,46.75,113.42,93.00,134.47,62.05,97.00,52.46,111.78,97.00,124.83,63.65,-0.19,-0.15,-0.21,-0.17
1782329245.445,90.00,46.76,113.41,93.00,134.49,62.04,97.00,52.49,111.75,97.00,124.84,63.64,-0.19,-0.15,-0.21,-0.17
1782329245.557,90.00,46.77,113.40,93.00,134.51,62.02,97.00,52.52,111.73,97.00,124.85,63.63,-0.19,-0.15,-0.21,-0.17
1782329245.676,90.00,46.79,113.39,93.00,134.54,62.00,97.00,52.56,111.70,97.00,124.86,63.62,-0.19,-0.15,-0.21,-0.17
1782329245.791,90.00,46.80,113.38,93.00,134.56,61.98,97.00,52.59,111.68,97.00,124.87,63.61,-0.19,-0.15,-0.21,-0.17
1782329245.904,90.00,46.81,113.37,93.00,134.59,61.96,97.00,52.62,111.65,97.00,124.88,63.60,-0.19,-0.15,-0.21,-0.17
1782329246.017,90.00,46.82,113.36,93.00,134.61,61.95,97.00,52.65,111.62,97.00,124.89,63.60,-0.20,-0.15,-0.21,-0.17
1782329246.134,90.00,46.84,113.35,93.00,134.63,61.93,97.00,52.69,111.60,97.00,124.90,63.59,-0.20,-0.15,-0.21,-0.17
1782329246.246,90.00,46.85,113.34,93.00,134.66,61.91,97.00,52.72,111.57,97.00,124.91,63.58,-0.20,-0.15,-0.21,-0.17
1782329956.823,90.00,43.05,116.43,93.00,130.75,64.92,97.00,47.81,115.55,97.00,121.39,66.40,-0.18,-0.16,-0.20,-0.18
1782329956.937,90.00,43.06,116.43,93.00,130.78,64.90,97.00,47.85,115.52,97.00,121.40,66.39,-0.18,-0.16,-0.20,-0.18
1782329957.051,90.00,43.06,116.42,93.00,130.81,64.87,97.00,47.88,115.49,97.00,121.40,66.39,-0.18,-0.16,-0.20,-0.18
1782329957.164,90.00,43.07,116.42,93.00,130.84,64.85,97.00,47.92,115.46,97.00,121.41,66.38,-0.18,-0.16,-0.20,-0.18
1782329957.277,90.00,43.07,116.41,93.00,130.87,64.83,97.00,47.95,115.43,97.00,121.42,66.38,-0.18,-0.16,-0.20,-0.18
1782329957.390,90.00,43.08,116.41,93.00,130.90,64.80,97.00,47.99,115.41,97.00,121.42,66.37,-0.18,-0.16,-0.20,-0.18
1782329957.504,90.00,43.08,116.40,93.00,130.93,64.78,97.00,48.02,115.38,97.00,121.43,66.37,-0.18,-0.16,-0.20,-0.18
